max_comp,max_sum
0,0
0,0
0,0
0,0
0,0
7,62.9570362371479
2,16.4633194415621
0,0
3,25.4001157744948
7,61.2752860724978
0,0
2,16.1145256146572
1,7.4601455145954
0,0
4,46.6898358650401
0,0
0,0
0,0
1,8.29002383448827
0,0
0,0
0,0
2,15.1971720122274
6,51.4315737142708
6,64.9740848270256
1,6.04979486827806
8,72.6244168378832
7,48.0330727964978
2,15.1750966034782
1,8.30059652861098
0,0
2,17.8052746586173
0,0
0,0
0,0
3,24.655156466093
1,12.9885123449174
0,0
1,10.7328713732429
1,6.65919917879691
1,8.69338405727474
0,0
4,32.0344854221103
2,17.890459552941
0,0
1,8.76690004099373
0,0
0,0
0,0
1,10.5974666150869
4,35.9232601301474
1,7.83045106002859
0,0
0,0
4,55.0264860938676
0,0
0,0
0,0
3,34.214064295457
1,9.89991678169453
0,0
0,0
1,7.96595525179731
1,9.80391953539681
0,0
2,26.7999337563868
0,0
0,0
0,0
5,41.4763790736115
0,0
0,0
0,0
1,5.74188774624762
0,0
0,0
1,5.11552203657718
3,29.0871369976283
2,14.6854939394354
1,7.53580898005625
0,0
0,0
0,0
4,39.772491356278
7,62.6413442196578
2,9.5419687548698
1,7.28573518075
0,0
0,0
0,0
0,0
1,8.1214901147784
0,0
0,0
11,98.6971928453442
0,0
0,0
1,9.09081174313542
1,8.11517586218767
0,0
0,0
0,0
0,0
1,7.33687363432524
0,0
1,5.39671460692475
3,27.0697088352671
1,7.54072145369709
0,0
2,19.1985197518094
0,0
1,7.95647031729368
2,9.25779414786025
0,0
0,0
1,8.67880768258473
1,7.43008640522601
0,0
1,7.58614758191194
1,9.79150654814091
0,0
1,7.50387041203511
0,0
0,0
0,0
6,47.1635473110957
1,9.41235774093593
0,0
0,0
2,13.3892866486823
0,0
0,0
0,0
0,0
0,0
1,5.60755414964177
5,53.2843788480089
0,0
1,7.42721365507389
0,0
2,18.1277782456491
1,8.77938910078248
1,9.85301741448677
0,0
1,6.8844731147172
1,5.43604043247762
4,30.7365754566668
3,33.6693644509227
1,5.87662966502565
0,0
0,0
0,0
0,0
0,0
1,6.68246062106541
0,0
0,0
0,0
2,14.8562119942273
0,0
1,7.35462551426999
11,107.014962315081
0,0
0,0
0,0
0,0
5,37.0496505267253
0,0
5,52.0061040780643
1,8.09323448516264
0,0
1,6.0674533686114
1,8.66057966082545
0,0
0,0
2,16.3190841181467
0,0
0,0
0,0
0,0
1,7.98245756954267
3,23.9383674545307
4,33.2254145207724
0,0
3,16.1947745817203
1,8.26401124056175
1,6.44936988976329
6,55.9262465085691
1,8.43820915103594
1,9.06680969254821
2,15.9431770857472
0,0
2,14.3530031642216
1,9.35144950854812
0,0
7,58.7931770451842
0,0
2,20.0671950341256
1,10.1327079419572
0,0
0,0
3,25.3278383910775
16,141.610121840393
1,4.62743307741846
0,0
1,7.65417041882926
1,7.23218748347615
2,19.3289844957656
0,0
1,8.65174551310139
2,18.6049063959165
1,8.04920022554698
0,0
0,0
0,0
0,0
1,9.19310346211957
0,0
2,10.8652335435483
7,56.347825879358
14,173.083384340773
5,41.601053265744
0,0
2,23.5506054904407
7,61.7144158789556
17,152.021554729011
0,0
2,17.0362450114101
1,9.0344588917053
6,55.2793745459806
3,27.4415102781594
1,7.98792013199887
1,7.71318976687387
0,0
0,0
0,0
3,30.9136240948195
0,0
0,0
0,0
0,0
0,0
10,99.8986756818356
4,30.4469903869846
0,0
1,7.61642365125535
1,5.41106612188549
0,0
0,0
2,15.9664526801853
1,14.0740649678314
5,50.2104277518563
3,20.7522974820574
0,0
11,91.5625214199763
4,34.3942776410782
0,0
0,0
1,8.14806318731297
1,7.39436971375443
1,5.08869120945361
5,24.9613706984663
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,7.34919234548668
0,0
2,15.134667694155
0,0
1,10.3955870432569
0,0
0,0
3,19.2823603664449
1,7.41762855897412
1,4.61534602124308
17,161.299572160409
0,0
0,0
0,0
2,20.8934264956259
1,7.98098825388099
0,0
0,0
0,0
2,20.3384617980303
0,0
0,0
0,0
1,8.76580491874844
0,0
0,0
6,46.0349009715938
1,7.87990600884718
12,121.858529853818
0,0
0,0
1,8.56842469145331
5,32.4268106869379
0,0
0,0
3,29.869558803931
0,0
0,0
0,0
0,0
1,8.15400018898851
1,7.39740310936331
0,0
0,0
0,0
2,16.6741977460837
0,0
2,10.6847977955062
0,0
0,0
2,16.7331495285752
1,4.61600370581223
0,0
1,8.31476070533252
0,0
0,0
2,14.5297153703933
0,0
0,0
0,0
0,0
0,0
2,13.99726918653
2,16.1253309168192
0,0
2,16.6739557005833
8,75.7655853495446
9,84.5189363557978
8,78.2457012579312
1,6.01539298465601
0,0
0,0
0,0
1,6.75127029574205
2,9.3299961077438
0,0
1,5.34389360722374
1,7.20758447973932
3,23.9274069682003
4,38.3086808789028
0,0
3,14.4861440286686
1,7.21542456616434
1,7.46574910036355
1,7.18003544232329
1,4.88664944478535
0,0
0,0
1,9.78593123179282
0,0
1,7.17363142998555
0,0
0,0
0,0
1,10.4821646134127
0,0
1,6.88578859275703
0,0
0,0
0,0
0,0
3,18.0927892105118
0,0
0,0
0,0
2,21.420125858496
13,134.041122733467
5,36.2212033044181
3,35.485657377424
1,7.15040453705344
0,0
0,0
7,56.8952914648388
2,18.1473627613908
0,0
0,0
1,8.87592783735867
5,49.0018794172804
0,0
0,0
0,0
0,0
0,0
1,4.08775264303654
1,9.44797881649991
9,88.1751360813491
0,0
0,0
3,27.9629260735885
1,9.46982797611898
0,0
0,0
0,0
0,0
1,9.99103496549919
0,0
0,0
0,0
1,10.8910239237635
0,0
0,0
0,0
0,0
8,76.2409831045146
1,7.55403102654894
2,16.8506955513791
1,7.59795289980102
0,0
2,13.7735482177074
1,8.39365260011292
0,0
1,12.2780424329314
1,7.41035641894225
0,0
0,0
0,0
4,30.3255314039235
0,0
1,8.03062846217836
0,0
0,0
22,209.99782450949
1,12.295292949369
0,0
0,0
0,0
0,0
0,0
0,0
1,8.69187037851447
2,14.4333862936382
0,0
0,0
0,0
11,97.8388504050215
0,0
0,0
4,22.5599089973878
0,0
2,15.2565030120963
21,275.438487480714
1,5.93523456600692
0,0
0,0
3,22.940779114002
1,9.38729064794422
0,0
0,0
0,0
0,0
1,7.57511076940807
1,7.62909858203816
2,16.286650027724
0,0
0,0
2,15.9129086783877
0,0
2,23.0957707021779
3,23.5014338265846
0,0
0,0
1,9.91669719340109
3,28.5573281332885
0,0
0,0
2,17.7078154214735
2,17.2610316576738
1,7.06416320153062
0,0
3,28.7222508768283
0,0
0,0
0,0
0,0
0,0
2,16.4827020507218
1,9.12051597908741
0,0
1,8.93363239320674
0,0
0,0
3,18.5932363242264
1,8.53071972010158
1,5.77977896872541
2,18.6313787507147
0,0
3,27.8547060847953
1,10.6863561672381
0,0
0,0
0,0
0,0
0,0
1,9.7891805201473
1,8.18807039182824
0,0
0,0
0,0
5,42.1089216926078
0,0
0,0
5,58.5319660418718
0,0
5,43.040034765903
6,55.5928249717521
0,0
1,6.14339831201215
1,9.7660598542609
0,0
0,0
0,0
0,0
2,16.5099084089379
0,0
0,0
11,150.933905433983
0,0
2,18.2246845933972
0,0
4,30.8996949282685
1,10.4765185483879
0,0
7,62.1036932532736
6,43.6088003816871
0,0
1,8.03628616619261
4,38.0408882002224
2,13.932957007148
2,17.6805916548298
26,299.226990824698
0,0
0,0
0,0
0,0
0,0
0,0
1,7.67908396619255
6,52.5147088191171
0,0
5,40.1753662355441
0,0
2,15.1702549549675
1,9.6943943954901
3,24.771791351823
1,5.03982227011368
15,153.821981842656
0,0
0,0
0,0
4,31.7493662793667
0,0
2,17.4456261355891
23,264.450662662962
1,6.14022874431689
1,6.33953563647833
1,7.48509272977499
0,0
1,7.39079484620601
2,12.8248597845162
1,7.41479758796239
0,0
0,0
2,15.6625129417732
6,53.6125184508438
0,0
2,14.9034916192055
9,114.454927019062
0,0
1,6.57543786793612
0,0
8,40.8450845045225
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
8,52.2001534413017
0,0
1,4.33075996583771
0,0
0,0
0,0
0,0
0,0
13,119.929723752481
0,0
2,16.3804343756602
3,23.0177199778548
1,9.48129201077565
6,52.056532196497
0,0
0,0
11,108.725816403141
0,0
1,10.2985645326043
0,0
1,8.00118610924326
2,21.3749953584532
5,39.0471064020567
1,8.22624483064208
0,0
0,0
0,0
0,0
6,50.4523195588102
0,0
1,5.54900375926605
0,0
0,0
2,16.2457892475266
1,5.27625930978169
0,0
9,101.478916980245
0,0
4,31.783763668527
16,146.789452851518
0,0
0,0
1,7.57965072201062
0,0
1,7.48413424357303
1,7.83888056463236
2,11.2006557794015
0,0
0,0
0,0
0,0
0,0
2,16.2924598600417
0,0
0,0
0,0
9,85.2549086660989
0,0
2,16.3503736275654
0,0
5,31.2510825307397
0,0
2,14.6912738944075
1,8.11470812063104
1,4.90964895639775
0,0
2,17.0101372205637
0,0
1,5.58272371683095
3,19.890389689094
1,8.64136269590101
0,0
1,11.6306124407045
1,7.51562933407843
0,0
1,7.7684062319823
1,7.50064237200944
0,0
2,16.1775829740889
2,15.6409995136414
2,20.1546460322218
1,9.80716371301935
0,0
1,10.726772250603
0,0
0,0
0,0
1,9.09984724143992
11,93.4005983955394
0,0
0,0
5,41.8613725349607
0,0
0,0
0,0
21,222.342434009769
2,17.1924266196325
6,54.4773227856042
1,7.2935055683866
6,59.8888504398932
0,0
1,7.78730572192515
9,77.4804158506444
0,0
0,0
0,0
2,15.8647282457429
0,0
2,18.3099353312653
0,0
0,0
0,0
0,0
0,0
0,0
2,17.6249839474925
3,26.7220114725171
4,34.3054183780499
10,96.4138818990636
0,0
13,122.173263004437
0,0
0,0
2,21.5182676537201
0,0
1,6.98622571857267
6,53.8779004357914
2,16.9750512532182
0,0
1,7.90096764586252
0,0
3,29.1430679369583
1,7.34559855752758
0,0
2,20.6828262687132
1,5.35988587752988
1,7.3878325998387
0,0
0,0
2,10.290568727831
2,17.9154367742008
1,7.95712977995176
0,0
11,147.989187075899
0,0
2,19.2534674822213
0,0
5,38.6045464554269
1,6.50229588734687
18,224.56717321918
0,0
1,7.80503513469027
1,8.0761340263537
0,0
0,0
5,40.8852705689155
3,24.3488960694083
1,8.22411962438563
0,0
1,7.18782982377009
0,0
0,0
0,0
3,13.5441026210098
21,231.845855597605
3,28.0158745272629
0,0
2,18.3056137780043
0,0
1,10.5677644594931
3,19.0113262069004
1,8.77280499306535
0,0
0,0
16,190.696093418171
4,34.2586002035428
3,20.9913171927843
2,18.6497341968378
0,0
1,7.2663258092692
0,0
9,78.7648693228955
0,0
0,0
0,0
2,10.2885934552561
0,0
0,0
0,0
0,0
0,0
0,0
1,4.75770423886218
5,41.5515794972859
0,0
0,0
0,0
0,0
1,7.94295933420795
5,57.0274053409513
0,0
1,8.87928207640179
0,0
0,0
0,0
2,16.1338189005242
5,58.7226787079004
0,0
0,0
0,0
6,50.977369916519
0,0
0,0
0,0
0,0
1,8.5706509833169
0,0
0,0
0,0
0,0
0,0
7,43.500224771177
0,0
1,7.48550981448282
0,0
0,0
0,0
4,33.2127197546156
3,23.3371982301109
0,0
0,0
2,12.9154162624579
4,34.0929468294876
0,0
11,104.526292335292
1,7.24965253950999
0,0
2,15.3541736767183
1,5.92064042653895
0,0
1,8.61750391857592
0,0
0,0
0,0
0,0
1,4.91317945930694
0,0
4,37.6528065224332
0,0
0,0
3,16.8931632450318
0,0
11,111.635290234993
1,9.0743841106207
0,0
0,0
8,74.1218175921174
0,0
0,0
0,0
0,0
10,115.062146844985
1,9.71590357215695
1,8.89102820127159
0,0
0,0
2,17.244139442914
0,0
0,0
1,7.28699518886686
1,8.92103174684738
0,0
0,0
5,37.898253693329
1,7.2451143237279
0,0
0,0
0,0
0,0
0,0
0,0
3,28.1270414103425
1,6.20942388967123
0,0
0,0
0,0
0,0
